song_id,song,mood,mood_id,sentiment,artist_1,artist_2,note,mode,harmonic,percussion,tempo,zcr,spec_bw,spec_cent,rolloff,rmse,chroma,mel,tonnetz,mfcc1,mfcc2,mfcc3,mfcc4,mfcc5,mfcc6,mfcc7,mfcc8,mfcc9,mfcc10,mfcc11,mfcc12,mfcc13,mfcc14,mfcc15,mfcc16,mfcc17,mfcc18,mfcc19,mfcc20,loudness,onset_env
198,lonely,Party,1,,himesh_reshammiya,yo_yo_honey_singh,0,0.9,1.54E-06,-0.000134811,125.1901161,0.094632399,2819.45958,2629.887621,6024.777362,0.287131488,0.365280122,19.53125763,0.019167499,-31.45404625,77.55151367,7.924412727,13.6810112,10.84179115,7.93919611,0.524914324,7.566784382,-5.363718987,6.771216869,-1.334620833,5.089163303,-0.67801708,0.239671886,-1.808254719,2.395797491,-3.803638697,1.329760909,-6.847788811,-1.838285804,-1.269850492,1.698891997
199,balma,Party,1,,shriram,shreya_ghoshal,4,0.9,-8.70E-07,-2.43E-05,117.4538352,0.097390629,2495.733,2286.967202,4867.681435,0.266948432,0.34114942,16.0286026,0.018988982,-21.44424057,91.48970032,-8.285506248,15.37816048,3.030940533,11.40902519,6.251688004,6.870589256,-0.887117326,5.052968025,-0.326789647,2.662621737,-2.208140135,0.164463371,-3.564441919,1.657213092,-2.154938221,6.066729069,-1.229801297,5.141526222,-1.579214096,1.650561452
200,long_drive,Party,1,,mika_singh,0,4,0.9,-6.53E-06,-0.000209596,141.1755092,0.114219231,2464.639483,2410.812474,5018.952716,0.231811658,0.386363059,12.50865078,0.015883219,-39.37371826,90.28748322,-5.864284992,19.46962738,-2.384221315,-0.594413996,-2.927394629,5.792665005,-11.00292015,11.04894829,-3.337885857,3.104668617,1.508409858,-0.073974483,-1.670811176,2.279314756,-4.334328175,1.267149925,-2.814009666,1.750843406,-2.870769262,1.587525964
201,sari_sari_raat,Party,1,,himesh_reshammiya,0,1,0.9,2.13E-07,-1.26E-05,101.4884614,0.088339052,2578.179997,2323.061319,5215.741188,0.218506411,0.373900473,12.16422081,0.011207369,-71.51806641,89.83452606,7.695775986,21.77099609,3.148778439,6.897006989,-1.974294901,9.911802292,-1.197979927,8.28509903,-2.136822939,1.400446653,-3.318441629,3.347337484,-5.969494343,0.814598799,-4.65077877,1.0117172,-1.556802511,3.556568146,-4.146282673,1.442351222
202,hookah_bar,Party,1,,himesh_reshammiya,vineet,10,0.9,-1.11E-06,7.80E-05,126.2696584,0.092595353,2362.024698,2287.630111,4721.87912,0.25346446,0.402579576,15.2036047,-0.001089574,-58.99056244,78.49388885,-11.91916847,31.67207718,-2.334977388,12.70445633,5.520481586,5.094599247,-2.185947418,14.95643044,0.752188444,9.850730896,1.529378414,4.373538494,-2.387342453,0.561835349,-5.8904562,5.790670395,-7.688492775,0.396355063,-3.100865602,1.550271392
203,khiladi_(title_track),Party,1,,vineet_singh,aman,3,0.1,-7.11E-07,-8.52E-05,115.8789617,0.106773898,2346.284352,2284.854637,4646.205854,0.264607877,0.364762396,15.6769352,0.03201344,-24.8286705,91.69438171,-10.00091267,28.0520916,-0.30990237,1.196627617,-5.355290413,4.175374985,-6.389362335,10.64616776,-5.671692371,1.452672601,-5.140714169,-4.70836544,-5.927205086,3.807930946,-5.358193874,3.090078354,-2.817197084,-5.960041046,-3.062687874,1.540884376
204,tu_hoor_pari,Party,1,,javed_ali,shreya_ghoshal,3,0.1,-1.84E-05,-0.000560346,97.24464583,0.100204382,2164.380571,2064.336225,3918.198862,0.24223128,0.296804041,14.06864643,0.0042138,-63.90247345,101.2320557,-21.23552895,20.64593697,3.815023661,-2.762599468,1.960270643,-2.047394753,-9.528762817,2.734413385,-7.061136246,2.889561892,-7.281002522,0.794162989,-3.406174421,0.942907393,-1.980611205,-1.33173573,-8.518864632,-1.371405602,-3.240597486,1.915468931
205,lonely_(remix),Party,1,,himesh_reshammiya,honey_singh,9,0.9,4.59E-07,5.12E-05,129.1992188,0.105631292,2856.702373,2816.822829,6387.296706,0.267838657,0.377759695,16.98882866,0.00926301,-13.43677711,71.18475342,5.460613728,19.4876461,3.974103451,8.893344879,1.490749836,7.486722469,-4.544034481,9.406972885,0.707420111,7.236623287,0.083873197,2.459175587,-0.359292239,5.880846024,-1.387699604,3.170618773,-3.48328042,1.734041452,-1.472739458,1.34674418
206,hookah_bar_(remix),Party,1,,himesh_reshammiya,vineet,8,0.1,1.58E-06,0.000172603,125.0034056,0.098770541,2554.500557,2475.997486,5337.425158,0.237233922,0.419473022,14.56096649,-0.00249413,-40.6936264,80.40712738,-7.750634193,22.68827438,-4.651277065,7.630432606,4.238728523,4.98874855,-5.832169533,11.81595898,0.093604356,8.655529976,-1.99058795,1.768730164,-1.373790264,1.225825787,-5.346675873,3.457918644,-6.268837929,1.546800256,-5.036870003,1.482930779
207,long_drive_(bhangra_mix),Party,1,,mika_singh,0,4,0.9,-9.05E-08,0.000105591,107.1838689,0.097492048,2350.261299,2230.961789,4584.031368,0.250314325,0.421912462,15.75968838,0.019199319,-55.83504486,92.04456329,-5.750750542,30.47889519,4.454553127,5.173090458,5.60205555,11.82731915,-6.344510555,14.40141296,3.431234837,5.363773346,1.581656456,-1.843038321,-2.334510565,4.437513351,-2.824883223,0.196599141,-3.246147394,2.173374414,-3.408808231,1.80218184
208,balma_(remix),Party,1,,shriram,shreya_ghoshal,4,0.9,-0.001302728,-0.001511373,131.3325392,0.076652682,2801.637432,2503.062588,5762.202194,0.285023063,0.423106015,22.49775887,0.030564687,-66.33190155,75.58812714,9.134809494,15.06626225,11.04394054,15.80429935,5.308595657,8.391130447,2.80637002,12.21786022,7.517111301,12.81786442,3.768823862,5.967549324,-1.061513066,2.86576438,-2.711328983,5.47386694,-0.078478403,10.04267025,-4.202772617,1.729596019
209,khiladi_(remix),Party,1,,vineet_singh,aman,8,0.9,-5.96E-08,-3.56E-05,136.8208663,0.12008606,2813.114514,2842.399877,6169.301623,0.232190296,0.442502946,14.77305508,0.012815511,-45.40126801,66.30552673,6.830246449,26.19374466,8.632505417,6.820849895,1.676366448,5.272215366,-5.060898781,8.267861366,-5.794498444,1.860257149,-3.517096519,-0.275163174,-4.29795742,4.23807621,-4.721400738,1.573632956,-2.421769381,-1.524875045,-7.057132721,1.751104951
210,zindagi_do_pal_ki,Emotional,1,,k.k,0,1,0.1,-4.26E-06,-9.02E-05,109.1343146,0.144899077,2728.203613,3000.59464,6194.295581,0.246005729,0.386274487,14.24452591,-0.013316616,-27.22687531,55.94228363,-1.019867182,35.8083725,4.563057899,12.28281307,5.832756996,6.488826275,-6.43080759,9.029873848,2.152197123,5.413517475,-1.525626898,2.453656435,-3.960250139,3.429430723,-1.110445976,2.466666937,-3.183927774,3.389583349,-5.144616127,1.332787156
211,dil_kyun_yeh_mera,Emotional,1,,k.k,0,3,0.9,2.48E-08,3.76E-05,124.9216943,0.07602552,2502.003873,2117.072447,4750.169826,0.228841871,0.286252797,13.12155914,-0.013282607,-85.29367828,93.6869812,8.683247566,26.78032875,7.312786579,4.546413898,1.364416957,1.773880959,-11.62254715,2.208881378,-4.704420567,0.042531278,-5.647068024,-1.633588314,-9.057743073,-1.815119028,-8.523584366,-0.15165779,-6.415746212,1.909470916,-4.846371174,1.208160877
212,tum_bhi_ho_wahi,Emotional,1,,vishal_dadlani,suraj_jagan,9,0.9,-9.82E-09,4.07E-05,129.5502239,0.136010989,2500.106014,2660.371948,5459.882749,0.233531743,0.448762506,14.70365524,0.012615212,-45.77694702,77.02085876,-4.545319557,26.0355854,4.205162048,14.89805794,2.120046139,9.755594254,-1.133536577,4.309811592,1.67240715,4.241910934,-3.889506817,2.839776993,-0.39013496,-0.304804564,-3.83404994,4.40841341,-5.475793362,0.946990252,-6.895982265,1.496768236
213,kites_in_the_sky,Emotional,1,,hrithik_roshan,suzanne_d'mello,7,0.1,1.07E-07,3.74E-07,119.8423035,0.088504872,2236.524817,2003.249371,4232.353267,0.117000014,0.289904147,4.272719383,0.023241771,-154.7111359,103.730957,-3.417232275,26.45509529,2.044456959,4.777475357,2.525300741,-2.112910748,-8.04737854,1.002411604,-6.053822994,-2.695286989,-7.393201351,-0.57223469,-6.181679249,-1.205983162,-6.543791771,-1.658189297,-6.902604103,-3.125528574,-9.224849701,0.99133718
214,fire,Party,1,,anirudh_bhola,anushka_manchanda,3,0.1,5.74E-07,-2.20E-05,128.625228,0.147860309,2679.688575,2936.369245,6076.786084,0.236581475,0.46214363,15.64215565,7.32E-05,-38.28018951,62.41461945,-10.19808674,20.51277924,8.107639313,6.600698948,-4.104736805,5.032949924,-6.337150097,7.587064266,-2.17134285,2.184630871,-4.399038315,2.472292423,-2.953559399,3.016430378,-3.203674078,3.251033545,-4.421933174,0.603486598,-6.300022602,1.734075308
215,zindagi_do_pal_ki_(remix),Party,1,,remix:_dj_a-myth,0,6,0.9,-0.000715748,-0.00113484,126.1476967,0.140311384,3043.482463,3414.599655,7178.845619,0.223290458,0.443794608,11.44550991,-0.006664775,-53.06699371,47.62545013,21.21542358,28.73150826,8.975522041,11.58779335,5.079010487,5.868814945,-4.319203377,6.075491905,1.297559738,5.482211113,-2.022156954,4.746866703,-2.253233194,2.748692513,-3.343556643,2.006519318,-3.649037123,3.616457939,-2.343981266,1.884659529
216,dil_kyun_yeh_mera_(remix),Party,1,,remix:_dj_a-myth,0,1,0.1,-0.001502221,-0.000910461,100.354208,0.075795979,2701.95819,2457.806915,5556.765892,0.223018572,0.354939282,13.59487915,-0.010233452,-96.9957428,73.45778656,10.66789722,22.90391731,8.951281548,6.900245667,-0.242801994,4.196332455,-6.041875362,4.781303406,-1.67624402,3.414950609,-1.75317359,2.092632055,-3.74967742,2.440723419,-2.21590066,3.426170349,-4.107805252,0.167966053,-7.165675163,1.610268235
217,tum_bhi_ho_wahi_(remix),Party,1,,remix:_dj_a-myth,0,9,0.1,-9.15E-05,-0.000479732,95.86034249,0.151631304,2940.45737,3211.144743,6810.877863,0.189987898,0.486790478,8.974013329,0.000847948,-51.28035736,54.91787338,12.65919018,28.50066948,13.56573677,14.49948215,-0.750352025,9.38304615,-2.094415903,6.908083916,0.203227013,4.869349003,-3.791169882,4.543535233,-0.037903156,1.773421764,-4.811442852,3.41814971,-4.285607815,1.622666478,-4.272512913,1.752288342
218,fire_(english_version),Party,1,,rajesh_roshan,vishal_dadlani,3,0.1,4.94E-07,-3.82E-05,129.2187111,0.170332925,2717.291117,3142.386928,6369.26059,0.256193399,0.4683716,17.55813408,-0.00071306,-19.54608345,55.01776505,-14.80871964,15.63457775,6.028199673,5.075645447,-4.484950066,4.928958416,-6.070324898,7.339749813,-1.894491673,3.423942327,-4.139870167,2.947153091,-2.452688932,3.584207773,-2.968445063,3.853053331,-4.207158089,0.917749763,-6.374969959,1.734387279
219,zindagi_do_pal_ki,Emotional,1,,k.k,0,1,0.1,-4.26E-06,-9.02E-05,109.1343146,0.144899077,2728.203613,3000.59464,6194.295581,0.246005729,0.386274487,14.24452591,-0.013316616,-27.22687531,55.94228363,-1.019867182,35.8083725,4.563057899,12.28281307,5.832756996,6.488826275,-6.43080759,9.029873848,2.152197123,5.413517475,-1.525626898,2.453656435,-3.960250139,3.429430723,-1.110445976,2.466666937,-3.183927774,3.389583349,-5.144616127,1.332787156
220,dil_kyun_yeh_mera,Emotional,1,,k.k,0,3,0.9,2.48E-08,3.76E-05,124.9216943,0.07602552,2502.003873,2117.072447,4750.169826,0.228841871,0.286252797,13.12155914,-0.013282607,-85.29367828,93.6869812,8.683247566,26.78032875,7.312786579,4.546413898,1.364416957,1.773880959,-11.62254715,2.208881378,-4.704420567,0.042531278,-5.647068024,-1.633588314,-9.057743073,-1.815119028,-8.523584366,-0.15165779,-6.415746212,1.909470916,-4.846371174,1.208160877
221,tum_bhi_ho_wahi,Emotional,1,,vishal_dadlani,suraj_jagan,9,0.9,-9.82E-09,4.07E-05,129.5502239,0.136010989,2500.106014,2660.371948,5459.882749,0.233531743,0.448762506,14.70365524,0.012615212,-45.77694702,77.02085876,-4.545319557,26.0355854,4.205162048,14.89805794,2.120046139,9.755594254,-1.133536577,4.309811592,1.67240715,4.241910934,-3.889506817,2.839776993,-0.39013496,-0.304804564,-3.83404994,4.40841341,-5.475793362,0.946990252,-6.895982265,1.496768236
222,kites_in_the_sky,Emotional,1,,hrithik_roshan,suzanne_d'mello,7,0.1,1.07E-07,3.74E-07,119.8423035,0.088504872,2236.524817,2003.249371,4232.353267,0.117000014,0.289904147,4.272719383,0.023241771,-154.7111359,103.730957,-3.417232275,26.45509529,2.044456959,4.777475357,2.525300741,-2.112910748,-8.04737854,1.002411604,-6.053822994,-2.695286989,-7.393201351,-0.57223469,-6.181679249,-1.205983162,-6.543791771,-1.658189297,-6.902604103,-3.125528574,-9.224849701,0.99133718
223,fire,Party,1,,anirudh_bhola,anushka_manchanda,3,0.1,5.74E-07,-2.20E-05,128.625228,0.147860309,2679.688575,2936.369245,6076.786084,0.236581475,0.46214363,15.64215565,7.32E-05,-38.28018951,62.41461945,-10.19808674,20.51277924,8.107639313,6.600698948,-4.104736805,5.032949924,-6.337150097,7.587064266,-2.17134285,2.184630871,-4.399038315,2.472292423,-2.953559399,3.016430378,-3.203674078,3.251033545,-4.421933174,0.603486598,-6.300022602,1.734075308
224,zindagi_do_pal_ki_(remix),Party,1,,remix:_dj_a-myth,0,6,0.9,-0.000715748,-0.00113484,126.1476967,0.140311384,3043.482463,3414.599655,7178.845619,0.223290458,0.443794608,11.44550991,-0.006664775,-53.06699371,47.62545013,21.21542358,28.73150826,8.975522041,11.58779335,5.079010487,5.868814945,-4.319203377,6.075491905,1.297559738,5.482211113,-2.022156954,4.746866703,-2.253233194,2.748692513,-3.343556643,2.006519318,-3.649037123,3.616457939,-2.343981266,1.884659529
225,dil_kyun_yeh_mera_(remix),Party,1,,remix:_dj_a-myth,0,1,0.1,-0.001502221,-0.000910461,100.354208,0.075795979,2701.95819,2457.806915,5556.765892,0.223018572,0.354939282,13.59487915,-0.010233452,-96.9957428,73.45778656,10.66789722,22.90391731,8.951281548,6.900245667,-0.242801994,4.196332455,-6.041875362,4.781303406,-1.67624402,3.414950609,-1.75317359,2.092632055,-3.74967742,2.440723419,-2.21590066,3.426170349,-4.107805252,0.167966053,-7.165675163,1.610268235
226,tum_bhi_ho_wahi_(remix),Party,1,,remix:_dj_a-myth,0,9,0.1,-9.15E-05,-0.000479732,95.86034249,0.151631304,2940.45737,3211.144743,6810.877863,0.189987898,0.486790478,8.974013329,0.000847948,-51.28035736,54.91787338,12.65919018,28.50066948,13.56573677,14.49948215,-0.750352025,9.38304615,-2.094415903,6.908083916,0.203227013,4.869349003,-3.791169882,4.543535233,-0.037903156,1.773421764,-4.811442852,3.41814971,-4.285607815,1.622666478,-4.272512913,1.752288342
227,fire_(english_version),Party,1,,rajesh_roshan,vishal_dadlani,3,0.1,4.94E-07,-3.82E-05,129.2187111,0.170332925,2717.291117,3142.386928,6369.26059,0.256193399,0.4683716,17.55813408,-0.00071306,-19.54608345,55.01776505,-14.80871964,15.63457775,6.028199673,5.075645447,-4.484950066,4.928958416,-6.070324898,7.339749813,-1.894491673,3.423942327,-4.139870167,2.947153091,-2.452688932,3.584207773,-2.968445063,3.853053331,-4.207158089,0.917749763,-6.374969959,1.734387279
228,khuda_mere_khuda,Emotional,1,,k.k.,0,3,0.1,2.13E-07,3.12E-06,140.8462154,0.107965393,2637.823059,2517.405742,5460.503854,0.108313926,0.311711997,3.024599791,0.006072897,-135.0082397,80.04370117,0.595469177,18.63197899,3.676104307,1.911228538,-2.521644592,0.686674833,-4.427343845,-0.525654018,-5.39386034,-0.838931084,-4.222621441,-0.664846122,-7.379014969,-3.631424427,-7.905156612,1.364520907,-8.473532677,-1.208556533,-5.159588337,1.453826666
229,chhote_tera_birthday_aaya,Party,1,,mika_singh,0,11,0.9,-3.86E-08,1.52E-05,120.597072,0.120628826,2730.251475,2655.854116,5701.565884,0.148425207,0.412833571,5.014361382,0.007011405,-69.55804443,79.61441803,-10.75529575,10.33968258,6.758348465,0.661958635,6.869792461,-3.478947401,-1.585790157,5.321964741,-5.016633034,7.85918951,-7.000840187,5.956119537,-5.71644783,-1.336057425,0.201681703,-0.084013335,-0.269642293,-0.324883699,-4.269564152,1.687476754
230,lau_jali,Party,1,,jigar,0,2,0.9,-6.35E-08,4.87E-05,134.4926016,0.121358944,2688.598389,2659.753552,5832.264049,0.160969198,0.375232399,6.000459671,-0.023752329,-55.10960007,78.84404755,-8.382021904,20.04962158,4.493818283,-0.921594501,9.205768585,5.369909763,0.347207606,4.88505125,-0.554876566,10.36077499,-6.90796566,0.191843167,-4.585434437,-3.151634693,-5.639758587,-0.87383759,-3.268985271,0.405778468,-2.884118795,1.246883869
231,firangi_paani,Party,1,,anushka_manchanda,0,8,0.9,4.46E-07,6.44E-05,103.2913883,0.116035581,2593.648932,2496.563686,5210.661794,0.135289669,0.433514148,4.35046339,-0.007192,-82.29918671,83.45132446,-10.51162529,20.93731689,11.29112911,0.552205324,5.423036575,7.810685158,-2.249941349,11.06406021,0.728495121,3.552159786,3.846487045,1.054535031,0.628359735,2.926549911,-3.123307705,3.66111207,-3.071545839,3.305075884,-3.558731556,1.519140005
232,01.piya_bavari,Emotional,1,,abhijeet_pohankar,0,4,0.9,-1.56E-07,-0.000104122,153.8607607,0.050649676,2017.264201,1432.135684,3055.044727,0.154486448,0.340195924,5.960638523,0.007983112,-134.1143341,129.9667053,7.497622013,30.1247921,-2.260426283,18.20713615,-5.633746147,11.99318314,-7.599701405,17.59043312,-5.636350632,7.100739479,-5.224223137,11.62360096,-6.399199486,8.091327667,-5.676509857,4.728360176,-9.873937607,4.361876488,-4.023152828,1.216668963
233,03.indy_echo,Emotional,1,,bhatt,sudha,11,0.9,-7.89E-08,-2.36E-05,108.2495089,0.072542806,2289.74161,1995.931481,4538.047,0.118624166,0.373881638,3.600821257,-0.013317634,-134.341217,101.0878296,-6.107942104,46.05617905,-7.861295223,21.39293098,-8.456672668,15.93344402,-9.613167763,10.88536835,-9.733813286,8.953937531,-12.23783207,8.273886681,-11.86975574,6.081784248,-7.344663143,7.574605942,-6.988339901,3.128449917,-3.915885687,1.170635939
234,07.carazon,Emotional,1,,carazon_espinado,0,5,0.9,9.34E-07,5.15E-06,117.4538352,0.068046426,1438.893599,1263.208214,2304.505674,0.179935157,0.312497318,7.958026886,0.008385198,-114.0835419,168.9733276,-31.25629997,20.30310059,-7.363856792,-1.389897943,-0.977095902,3.267748356,-3.802313328,8.113967896,-10.18708134,-0.072637282,-7.474514961,5.681948662,-5.003526211,6.215134621,-2.272386074,5.973750114,8.408256531,4.111099243,-2.114312649,1.22952354
235,02.punjab,Emotional,1,,karunesh,0,7,0.1,2.38E-06,0.000145087,103.4575347,0.110514756,2684.578482,2613.073439,5922.545946,0.185853764,0.370178789,9.285305977,0.014242282,-87.37225342,81.75428772,0.891763091,28.57630348,-2.047219992,17.76943779,-7.959571362,17.21395493,-12.40301418,14.52222061,-15.69574738,13.23552513,-14.28031635,7.788199425,-11.80648041,7.539928913,-7.433804512,11.83358192,-4.910123348,10.62209892,-6.350412369,1.687254786
236,05.call_of_the_tribes_[remix],Emotional,1,,karunesh,0,5,0.9,1.36E-06,0.000322577,96.13997509,0.095150954,2352.295616,2150.725686,4694.652519,0.171498686,0.363737643,7.240987778,-0.02345304,-97.3348465,98.20938873,-10.09823608,29.75928688,0.650027454,25.24894714,-4.116824627,18.99612808,-0.983425617,20.86317635,-7.25280571,13.11747265,-6.874633312,18.28456879,-1.328774691,11.47896194,-7.729050159,8.940211296,-6.837337971,10.74981117,-5.198950291,1.666718841
237,06_bailamos,Emotional,1,,luna_cohen,0,9,0.9,-5.25E-07,-3.42E-06,139.9119144,0.088015558,2599.812067,2227.340903,5308.605317,0.16642575,0.366449475,6.804035664,-0.007904036,-73.50783539,106.2323837,5.453361988,24.96248817,-11.796875,19.97917938,-9.355856895,12.54880714,-15.25873566,16.2514286,-19.29021645,8.761034012,-20.87036324,9.755990028,-14.16356373,10.31788254,-11.03987217,8.90755558,-9.295154572,7.420191288,-1.91547358,1.307437062
238,04_prasad,Emotional,1,,manish_vyas,0,3,0.1,1.39E-07,-0.000129152,130.3627595,0.068286832,1969.123477,1585.942103,3369.605134,0.152844429,0.297693849,6.337477207,0.007689467,-166.3110199,116.3378067,-0.769124448,28.89534378,-3.681182384,11.24551678,-14.53638649,5.664065361,-12.91698265,5.87512064,-2.62898922,9.197180748,-3.050243855,8.940590858,-9.614388466,4.890692711,-6.671455383,2.089277744,-10.18836784,3.339806557,-4.773747444,1.35889709
239,08.awakening_main_sutti_rahiy,Emotional,1,,subha_mudgal,0,1,0.9,-5.59E-08,4.68E-05,146.819768,0.119421123,2762.367934,2780.66905,6409.486529,0.23287423,0.368501246,12.47125816,-0.016262044,-56.20310593,72.89940643,-1.904235244,31.70197868,3.754985094,29.55260086,-6.674706936,19.83874321,-13.50292397,25.7028389,-10.71384907,15.53880596,-14.66901588,10.6412611,-8.665102959,9.955288887,-8.312103271,11.11595154,-8.385385513,9.964646339,-3.684745073,1.381232142
240,sarphira_sa_hai_dil,Emotional,1,,neeraj_sridhar,shreya_ghoshal,10,0.1,-1.27E-07,-0.000127118,119.2482342,0.096079511,2699.991803,2428.229305,5595.898462,0.255600333,0.319016904,15.87526035,-0.011337326,-53.412117,81.74658966,11.35267353,25.90406036,11.2148428,8.715280533,-2.394179106,5.118905544,-4.36423111,1.36648643,-2.969791174,-3.853091478,-5.160883904,1.760585904,-1.912457228,2.398833513,-3.733713627,-2.518201828,-8.875148773,0.412586182,-4.518714428,1.474310517
241,tera_intezaar,Emotional,1,,vijay_prakash,gayatri_ganjwanwala,9,0.9,2.98E-07,2.74E-05,123.046875,0.104209322,2924.001458,2816.683074,6451.374053,0.302978605,0.340329558,23.10803223,0.005253771,-22.01641464,74.9905777,22.26402664,20.47157288,3.594910145,9.758617401,-3.263609171,5.933349133,-4.203917027,7.030483246,-5.320331573,3.952912807,-3.366268635,4.090092182,-1.628807545,3.076047897,-3.844279528,3.684466124,-4.660183907,1.499040723,-3.058518887,1.620289087
242,bhoore_bhoore_badal,Emotional,1,,kunal_ganjanwala,shreya_ghoshal,7,0.1,6.09E-07,-0.000277831,148.1834279,0.099228149,2712.339741,2509.466625,5684.433582,0.255163431,0.303751379,16.44188881,0.019404591,-58.60864258,83.16259766,18.75465584,20.56508446,0.620381653,7.263778687,-5.416762829,1.589510679,-4.679990292,4.872236729,-7.227993011,4.479249477,-2.233396292,3.559623957,-0.927729011,1.405718565,-8.562195778,-1.482720613,-5.393057823,-2.902275562,-5.388534546,1.557252288
243,love_u_mr.kalakaar,Emotional,1,,kunal_ganjanwala,gayatri_ganjanwala,4,0.9,-8.63E-08,-0.000191219,134.8791649,0.12033948,2682.719692,2667.120863,5735.371834,0.236704901,0.380234361,13.3300333,0.004754012,-21.46120834,78.03295135,-1.788914561,20.53462601,0.512005866,7.066576004,0.173245028,0.804038763,-2.647689104,7.107680798,-5.956591606,0.781707287,-5.453305721,-0.891464829,-2.608281374,2.78616643,-5.854285717,4.493253708,-1.139367223,2.30025363,-2.699681759,1.507694244
244,kahin_se_chali_aa,Emotional,1,,mohit_chauhan,shivangi_kashyap,4,0.9,1.01E-06,0.000241025,143.0652171,0.065766942,2831.35022,2292.528675,5818.824586,0.333086699,0.313694656,27.32507515,0.007368425,-67.17829132,84.06214142,39.26515961,28.44706917,11.51703072,18.75501633,3.465096712,8.42765522,-4.316517353,12.35081196,-5.331608772,7.280244827,-6.289621353,4.0511446,1.841831088,2.925809383,-0.334392279,3.259422302,-2.289274693,2.96992588,-2.638785839,1.629181981
245,tera_intezaar_(revisited),Emotional,1,,reeky_dev,0,0,0.1,-5.55E-06,0.000128268,123.046875,0.126728029,3009.123313,3046.883091,6848.50801,0.250578731,0.3698847,14.69312096,0.007288213,-25.95554352,68.93973541,18.31097221,12.70529366,8.30618763,12.30193424,-3.071229696,7.659254551,-5.433808804,5.215780258,1.122033238,0.669305384,-3.235994577,2.612080812,-2.243773937,-0.587071955,-1.656330824,2.607424021,-0.339956433,3.739912987,-1.509581566,1.522631764
246,reaching_for_the_rainbow,Emotional,1,,jenice_sobit,vinnie_hutton,9,0.9,-1.61E-07,-1.69E-05,98.73139997,0.104942512,2795.074276,2692.947224,6101.364363,0.194672137,0.382599443,9.402641296,0.013574743,-89.06629181,71.2484436,27.39613152,24.3316288,-6.143594265,24.8796711,1.818953753,4.35343647,-0.112870805,7.920114517,-6.941101551,4.459517002,3.664795399,-1.450526118,-1.785879731,2.3833673,-7.752383709,-1.62633729,-0.880558431,2.561526537,-1.750505328,1.455340743
247,rabba_main_toh_mar_gaya_oye,Emotional,1,,shahid_mallya,0,9,0.1,-2.05E-07,-4.44E-05,103.1350538,0.084879892,2675.762547,2328.527732,5412.737411,0.338778734,0.287189126,27.1981945,-0.000877325,-31.53995705,89.25833893,14.34813023,17.06562042,10.7835722,10.3610096,-12.19270229,5.416180134,1.751351357,2.624655247,2.588844776,3.957930088,-5.953818321,4.921193123,-2.320283175,1.533644676,-5.042690754,2.79000473,-9.879415512,0.553769886,-2.619113207,1.579286814
248,sajh_dhaj_ke,Party,1,,mika_singh,pankaj_kapur,5,0.9,1.23E-07,-6.89E-05,123.046875,0.109218358,2660.077341,2555.56107,5640.209479,0.297301978,0.389633268,19.60381317,-0.025071492,6.342567921,83.39280701,-8.321578979,11.00222111,5.710657597,4.302225113,5.563396454,12.82331276,-5.192795753,12.54627514,1.10822022,5.17265749,3.574747801,4.201418877,0.51801604,3.599615812,-2.614702225,3.524245262,1.791864157,2.088696718,1.390517831,1.682808399
249,ik_tu_hi_tu_hi,Emotional,1,,hans_raj_hans,0,8,0.1,-2.67E-07,1.36E-05,144.7831685,0.107139655,2815.149962,2689.467372,6156.953379,0.206361726,0.336020738,10.51329613,0.015553124,-56.86829376,84.19312286,18.04865074,16.10577965,-0.721828461,7.113348007,-4.071769238,9.568975449,-7.77116251,7.160228252,-0.950607538,2.254103899,-0.375565648,1.91569519,-3.690899134,2.915315151,-6.097171307,1.431491017,-2.576777458,-2.984664202,-3.735500336,1.560771465
250,poore_se_zara_sa_kam_hain,Emotional,1,,rashid_khan,0,8,0.9,5.53E-08,0.000154214,131.0199976,0.089898048,2913.154893,2555.576267,6273.179039,0.325394243,0.299172074,25.17065048,0.02252246,-30.07885742,78.52315521,27.49492836,24.75822067,12.98190022,18.35439491,-2.143719196,2.922449112,-10.24277687,5.808366299,2.814540148,1.168272018,-2.472793102,1.806462049,-2.156049013,1.249518871,-7.096512794,3.133707047,-7.084228516,-1.957341552,-1.89922452,1.435662985
251,aag_lage_us_aag_ko,Party,1,,karsan_das_sagathia,0,7,0.9,-1.83E-08,-3.41E-05,136.5097562,0.127052553,2481.434834,2542.821498,5275.548841,0.248154685,0.384019107,13.46301365,0.006265285,9.733235359,83.38973999,-21.0353756,14.36856174,-2.72719264,9.16504097,-3.654047966,3.738255739,3.770760298,9.926222801,0.931032717,9.279232025,0.337583601,2.260279894,-5.537650108,0.910640538,-3.372808456,3.904134989,1.68706882,0.019491013,-1.883379221,1.431043029
252,mallo_malli,Party,1,,tochi_raina,0,5,0.9,1.03E-07,0.000234125,125.1785745,0.108502099,2835.959356,2716.720403,6241.620293,0.341490626,0.404866308,28.66373444,0.005241232,-0.596748948,72.88004303,4.701927662,13.82152367,6.49656868,12.94644165,0.075290523,9.444853783,-2.120341778,10.70619011,1.843595147,5.480246067,0.65889138,3.91845727,0.802894711,3.670236111,-2.684919834,5.782381058,-2.237187147,2.252168894,-3.694511175,1.66108501
